Bezirksregierung,Kreis,Schulform,Schulnummer,Schulname,Sozialindex
BR Münster,Kreis Recklinghausen,Gesamtschule,185190,"Marl, GE Willy-Brandt",6
BR Münster,Kreis Recklinghausen,Gesamtschule,188190,"Castrop-Rauxel, GE Willy-Brandt",6
BR Münster,Kreis Recklinghausen,Gesamtschule,188803,"Recklinghausen, GE Käthe-Kollwitz",8
BR Münster,Kreis Recklinghausen,Gesamtschule,188876,"Marl, GE Martin-Luther-King",6
BR Münster,Kreis Recklinghausen,Gesamtschule,190524,"Recklinghausen, GE Wolfgang-Borchert",7
BR Münster,Kreis Recklinghausen,Gesamtschule,191322,"Waltrop, GE Brockenscheidter Str.",4
BR Münster,Kreis Recklinghausen,Gesamtschule,191875,"Recklinghausen, GE Suderwich",4
BR Münster,Kreis Recklinghausen,Gymnasium,167800,"Gladbeck, Gym Riesener-Gymnasium",4
BR Münster,Kreis Recklinghausen,Gymnasium,167812,"Gladbeck, Gym Rats",3
BR Münster,Kreis Recklinghausen,Gymnasium,167824,"Gladbeck, Gym Heisenberg",3
BR Münster,Kreis Recklinghausen,Gymnasium,167927,"Recklinghausen, Gym Marie-Curie",3
BR Münster,Kreis Recklinghausen,Gymnasium,167939,"Recklinghausen, Gym Hittorf",3
BR Münster,Kreis Recklinghausen,Gymnasium,167940,"Recklinghausen, Gym Theodor-Heuss",5
BR Münster,Kreis Recklinghausen,Gymnasium,167952,"Recklinghausen, Gym Petrinum",2
BR Münster,Kreis Recklinghausen,Gymnasium,168257,"Haltern, Gym Joseph-König",1
BR Münster,Kreis Recklinghausen,Gymnasium,168269,"Herten, Gym Gartenstr.",4
BR Münster,Kreis Recklinghausen,Gymnasium,168270,"Datteln, Gym Comenius",4
BR Münster,Kreis Recklinghausen,Gymnasium,168282,"Dorsten, Gym Petrinum",2
BR Münster,Kreis Recklinghausen,Gymnasium,168312,"Marl, Gym Im Loekamp",4
BR Münster,Kreis Recklinghausen,Gymnasium,168336,"Waltrop, Gym Theodor-Heuss",2
BR Münster,Kreis Recklinghausen,Gymnasium,169249,"Castrop-Rauxel, Gym Ernst-Barlach",3
BR Münster,Kreis Recklinghausen,Gymnasium,169250,"Castrop-Rauxel, Gym Adalbert-Stifter",3
BR Münster,Kreis Recklinghausen,Gymnasium,187215,"Oer-Erkenschwick, Gym Willy-Brandt",2
BR Münster,Kreis Recklinghausen,Gymnasium,191425,"Recklinghausen, Gym Freiherr-vom-Stein",4
BR Münster,Kreis Recklinghausen,Gymnasium,195832,"Marl, Gym Alb. Schweitzer/Geschw. Scholl",4
BR Münster,Kreis Steinfurt,Grundschule,121812,"Greven, EG Martin-Luther-Schule",3
BR Münster,Kreis Steinfurt,Grundschule,121836,"Greven, KG St. Marien Schule",3
BR Münster,Kreis Steinfurt,Grundschule,121848,"Greven, KG St.Martini",5
BR Münster,Kreis Steinfurt,Grundschule,121850,"Greven, GG Erich Kästner Grundschule",2
BR Münster,Kreis Steinfurt,Grundschule,121861,"Greven, KG St. Josef Schule",2
BR Münster,Kreis Steinfurt,Grundschule,121897,"Saerbeck, KG St. Georg",3
BR Münster,Kreis Steinfurt,Grundschule,121903,"Emsdetten, KG Emanuel-von-Ketteler",1
BR Münster,Kreis Steinfurt,Grundschule,123018,"Steinfurt, KG Marien",3
BR Münster,Kreis Steinfurt,Grundschule,123031,"Steinfurt, GG Dumte",2
BR Münster,Kreis Steinfurt,Grundschule,123043,"Steinfurt, GG Regenbogenschule",3
BR Münster,Kreis Steinfurt,Grundschule,123055,"Steinfurt, GG Bismarck",5
BR Münster,Kreis Steinfurt,Grundschule,123067,"Steinfurt, GG (Verb.) Graf-Ludwig-Schule",3
BR Münster,Kreis Steinfurt,Grundschule,123080,"Emsdetten, KG Josefschule",2
BR Münster,Kreis Steinfurt,Grundschule,123092,"Emsdetten, KG Hollingen",2
BR Münster,Kreis Steinfurt,Grundschule,123109,"Emsdetten, KG Johannesschule",4
BR Münster,Kreis Steinfurt,Grundschule,123134,"Emsdetten, KG Kardinal-von-Galen",4
BR Münster,Kreis Steinfurt,Grundschule,123146,"Emsdetten, KG Wilhelmschule",4
BR Münster,Kreis Steinfurt,Grundschule,123158,"Rheine, GG Edith-Stein-Schule",4
BR Münster,Kreis Steinfurt,Grundschule,123160,"Rheine, GG Ludgerusschule Schotthock",9
BR Münster,Kreis Steinfurt,Grundschule,123183,"Rheine, GG Annetteschule",4
BR Münster,Kreis Steinfurt,Grundschule,123195,"Rheine, GG Johannesschule",4
BR Münster,Kreis Steinfurt,Grundschule,123201,"Rheine, GG Michaelschule",7
BR Münster,Kreis Steinfurt,Grundschule,123213,"Rheine, GG Gertruden",2
BR Münster,Kreis Steinfurt,Grundschule,123225,"Rheine, GG Bodelschwinghschule",6
BR Münster,Kreis Steinfurt,Grundschule,123237,"Rheine, GG Paul-Gerhardt",3
BR Münster,Kreis Steinfurt,Grundschule,123249,"Rheine, KG Südesch",5
BR Münster,Kreis Steinfurt,Grundschule,123250,"Altenberge, KG Johannesschule",2
BR Münster,Kreis Steinfurt,Grundschule,123262,"Metelen, KG St.-Vitus-Grundschule",2
BR Münster,Kreis Steinfurt,Grundschule,123274,"Neuenkirchen, KG Ludgeri",2
BR Münster,Kreis Steinfurt,Grundschule,123298,"Neuenkirchen,KG(Verb.) Lindenschule",2
BR Münster,Kreis Steinfurt,Grundschule,123304,"Nordwalde, KG Gangolf",4
BR Münster,Kreis Steinfurt,Grundschule,123316,"Nordwalde, KG Wichern",3
BR Münster,Kreis Steinfurt,Grundschule,123328,"Wettringen, KG Ludgerusschule",2
BR Münster,Kreis Steinfurt,Grundschule,123341,"Horstmar, KG (Verb.) Astrid-Lindgren",3
BR Münster,Kreis Steinfurt,Grundschule,123353,"Laer, KG Werner-Rolevinck-Schule",3
BR Münster,Kreis Steinfurt,Grundschule,123365,"Ochtrup, KG von-Galen-Schule",1
BR Münster,Kreis Steinfurt,Grundschule,123377,"Ochtrup, KG Lamberti",2
BR Münster,Kreis Steinfurt,Grundschule,123389,"Ochtrup, KG Marienschule",4
BR Münster,Kreis Steinfurt,Grundschule,123407,"Rheine, KG Franziskus",2
BR Münster,Kreis Steinfurt,Grundschule,123419,"Rheine,KG(Verb.)Johannessch.Mesum/Elte",3
BR Münster,Kreis Steinfurt,Grundschule,123420,"Rheine, KG Kardinal-von-Galen",2
BR Münster,Kreis Steinfurt,Grundschule,123444,"Rheine, KG Marien",3
BR Münster,Kreis Steinfurt,Grundschule,123468,"Rheine, KG (Verb.) Canisiusschule",3
BR Münster,Kreis Steinfurt,Grundschule,123470,"Lengerich, GG Stadtfeldmark",4
BR Münster,Kreis Steinfurt,Grundschule,123481,"Lengerich, GG Kirchpatt",4
BR Münster,Kreis Steinfurt,Grundschule,123493,"Lengerich, GG Intrup",7
BR Münster,Kreis Steinfurt,Grundschule,123500,"Lengerich, GG Hohne",5
BR Münster,Kreis Steinfurt,Grundschule,123511,"Ladbergen, GG Auf dem Rott",3
BR Münster,Kreis Steinfurt,Grundschule,123523,"Lienen, GG Schulstr.",2
BR Münster,Kreis Steinfurt,Grundschule,123535,"Lienen, GG Kattenvenne",2
BR Münster,Kreis Steinfurt,Grundschule,123559,"Mettingen, GG Paul-Gerhardt-Schule",4
BR Münster,Kreis Steinfurt,Grundschule,123572,"Mettingen, KG Ludgeri-Schule",2
BR Münster,Kreis Steinfurt,Grundschule,123596,"Recke, KG Raphael",2
BR Münster,Kreis Steinfurt,Grundschule,123602,"Recke, KG Overberg",3
BR Münster,Kreis Steinfurt,Grundschule,123614,"Westerkappeln, GG Handarpe",1
BR Münster,Kreis Steinfurt,Grundschule,123626,"Westerkappeln, GG am Bullerdiek",2
BR Münster,Kreis Steinfurt,Grundschule,123640,"Hopsten, KG (Verb.) Franziskusschule",2
BR Münster,Kreis Steinfurt,Grundschule,123663,"Ibbenbüren, GG Barbara",2
BR Münster,Kreis Steinfurt,Grundschule,123705,"Ibbenbüren,GG Kardinal-v-Galen-Europasch",2
BR Münster,Kreis Steinfurt,Grundschule,123730,"Ibbenbüren, GG Ludgeri",2
BR Münster,Kreis Steinfurt,Grundschule,123754,"Ibbenbüren, GG Michaelschule",3
BR Münster,Kreis Steinfurt,Grundschule,123766,"Ibbenbüren, GG Johannes-Bosco-Schule",1
BR Münster,Kreis Steinfurt,Grundschule,123780,"Ibbenbüren, GG Albert-Schweitzer",3
BR Münster,Kreis Steinfurt,Grundschule,123791,"Lotte, GG Osnabrücker Str.",4
BR Münster,Kreis Steinfurt,Grundschule,123808,"Lotte, GG Wersen",3
BR Münster,Kreis Steinfurt,Grundschule,123810,"Lotte, GG Regenbogenschule",3
BR Münster,Kreis Steinfurt,Grundschule,123821,"Hörstel, KG St. Antonius",2
BR Münster,Kreis Steinfurt,Grundschule,123833,"Hörstel, KG St. Anna",3
BR Münster,Kreis Steinfurt,Grundschule,123857,"Hörstel, KG St. Ludgerus",2
BR Münster,Kreis Steinfurt,Grundschule,123869,"Hörstel, KG St.Bonifatius Schule",2
BR Münster,Kreis Steinfurt,Grundschule,123870,"Hörstel, KG Sünte-Rendel",3
BR Münster,Kreis Steinfurt,Grundschule,123882,"Tecklenburg, GG (Verb.)Teutoburger Wald",2
BR Münster,Kreis Steinfurt,Grundschule,185747,"Ibbenbüren, GG Mauritiusschule",5
BR Münster,Kreis Steinfurt,Grundschule,185759,"Ibbenbüren, GG Ludwig",5
BR Münster,Kreis Steinfurt,Grundschule,193409,"Altenberge, KG Borndal",2
BR Münster,Kreis Steinfurt,Grundschule,193689,"Steinfurt, GG Heinrich-Neuy",3
BR Münster,Kreis Steinfurt,Hauptschule,145233,"Steinfurt, GH am Bagno",5
BR Münster,Kreis Steinfurt,Hauptschule,145245,"Emsdetten, GH Marienschule",5
BR Münster,Kreis Steinfurt,Hauptschule,145403,"Ochtrup, GH Lortzingstr.",5
BR Münster,Kreis Steinfurt,Hauptschule,145464,"Mettingen, GH Josefschule",5
BR Münster,Kreis Steinfurt,Hauptschule,145476,"Recke, KH Dietrich-Bonhoeffer-Schule",4
BR Münster,Kreis Steinfurt,Hauptschule,145490,"Hopsten, GH St.Georg",2
BR Münster,Kreis Steinfurt,Hauptschule,145506,"Ibbenbüren, GH Mettinger Straße",5
BR Münster,Kreis Steinfurt,Realschule,161603,"Greven, RS Anne-Frank",3
BR Münster,Kreis Steinfurt,Realschule,161779,"Steinfurt, RS am Buchenberg",2
BR Münster,Kreis Steinfurt,Realschule,161780,"Steinfurt, RS Tecklenburger Str.",2
BR Münster,Kreis Steinfurt,Realschule,161792,"Emsdetten, RS Käthe-Kollwitz-Schule",1
BR Münster,Kreis Steinfurt,Realschule,161809,"Emsdetten, RS Geschwister-Scholl-Schule",3
BR Münster,Kreis Steinfurt,Realschule,161810,"Rheine, RS Elsa-Brändström-Schule",3
BR Münster,Kreis Steinfurt,Realschule,161846,"Ochtrup, RS Lortzingstr.",2
BR Münster,Kreis Steinfurt,Realschule,161925,"Ibbenbüren, RS Anne-Frank",4
BR Münster,Kreis Steinfurt,Sekundarschule,198304,"Rheine, SK Nelson-Mandela-Schule",6
BR Münster,Kreis Steinfurt,Sekundarschule,198316,"Rheine, SK Alexander-von-Humboldt-Schule",3
BR Münster,Kreis Steinfurt,Gesamtschule,100023,"Lengerich, GE Lengerich/Tecklenburg",3
BR Münster,Kreis Steinfurt,Gesamtschule,100125,"Neuenkirchen, GE Emmy-Noether",2
BR Münster,Kreis Steinfurt,Gesamtschule,189911,"Saerbeck, GE Maximilian-Kolbe",2
BR Münster,Kreis Steinfurt,Gesamtschule,190410,"Rheine, GE Euregio-Schule",4
BR Münster,Kreis Steinfurt,Gesamtschule,190652,"Nordwalde, GE Kardinal-von-Galen",3
BR Münster,Kreis Steinfurt,Gesamtschule,196654,"Greven, GE Teichstraße",4
BR Münster,Kreis Steinfurt,Gesamtschule,196666,"Ibbenbüren, GE Erna-de-Vries",3
BR Münster,Kreis Steinfurt,Gesamtschule,197683,"Hörstel, GE Harkenberg",2
BR Münster,Kreis Steinfurt,Gesamtschule,198985,"Westerkappeln, GE Osnabrücker Str.",3
BR Münster,Kreis Steinfurt,Gymnasium,168210,"Greven, Gym Augustinianum",2
BR Münster,Kreis Steinfurt,Gymnasium,168348,"Steinfurt, Gym Borghorst",2
BR Münster,Kreis Steinfurt,Gymnasium,168350,"Steinfurt, Gym Arnoldinum Europaschule",2
BR Münster,Kreis Steinfurt,Gymnasium,168361,"Emsdetten, Gym Martinum",2
BR Münster,Kreis Steinfurt,Gymnasium,168373,"Rheine, Gym Dionysianum",2
BR Münster,Kreis Steinfurt,Gymnasium,168385,"Rheine, Gym Emsland",3
BR Münster,Kreis Steinfurt,Gymnasium,168397,"Rheine, Gym Kopernikus",3
BR Münster,Kreis Steinfurt,Gymnasium,168415,"Ochtrup, Gym Ochtrup",2
BR Münster,Kreis Steinfurt,Gymnasium,168427,"Lengerich, Gym Hannah-Arendt",3
BR Münster,Kreis Steinfurt,Gymnasium,168452,"Ibbenbüren, Gym Johannes-Kepler",1
BR Münster,Kreis Steinfurt,Gymnasium,168464,"Ibbenbüren, Gym Goethe, Europa-Schule",1
BR Münster,Kreis Steinfurt,Gymnasium,168476,"Tecklenburg, Gym Graf-Adolf",1
BR Münster,Kreis Warendorf,Grundschule,100093,"Beckum, GG Grundschule Mitte",3
BR Münster,Kreis Warendorf,Grundschule,120492,"Ahlen, GG Paul-Gerhardt-Schule",4
BR Münster,Kreis Warendorf,Grundschule,120509,"Ahlen, GG Albert-Schweitzer-Schule",8
BR Münster,Kreis Warendorf,Grundschule,120510,"Ahlen, GG Mammutschule",7
BR Münster,Kreis Warendorf,Grundschule,120522,"Ahlen, GG Diesterwegschule",9
BR Münster,Kreis Warendorf,Grundschule,120546,"Ahlen, KG Barbaraschule",6
BR Münster,Kreis Warendorf,Grundschule,120558,"Ahlen, KG Martinschule",3
BR Münster,Kreis Warendorf,Grundschule,120560,"Ahlen, KG Marien",5
BR Münster,Kreis Warendorf,Grundschule,120583,"Beckum, KG (Verb.) Sonnenschule",2
BR Münster,Kreis Warendorf,Grundschule,120595,"Beckum, KG Martinschule",3
BR Münster,Kreis Warendorf,Grundschule,120662,"Ennigerloh, KG (Verb.) St.Jakobus-Schule",3
BR Münster,Kreis Warendorf,Grundschule,120716,"Beckum, GG Friedrich-von-Bodelschwingh",5
BR Münster,Kreis Warendorf,Grundschule,120728,"Beckum, GG Roncallischule",5
BR Münster,Kreis Warendorf,Grundschule,120777,"Wadersloh, KG (Verb.) Wadersloh",2
BR Münster,Kreis Warendorf,Grundschule,120790,"Oelde, KG (Verb.) Von-Ketteler-Schule",4
BR Münster,Kreis Warendorf,Grundschule,120807,"Oelde, KG Edith-Stein",5
BR Münster,Kreis Warendorf,Grundschule,120819,"Oelde, EG Albert-Schweitzer-Schule",5
BR Münster,Kreis Warendorf,Grundschule,120832,"Oelde, KG Overbergschule",2
BR Münster,Kreis Warendorf,Grundschule,120844,"Oelde, KG Lambertus-Schule",3
BR Münster,Kreis Warendorf,Grundschule,120856,"Ennigerloh, KG St. Marien",2
BR Münster,Kreis Warendorf,Grundschule,120868,"Sendenhorst, KG Kardinal-von-Galen",3
BR Münster,Kreis Warendorf,Grundschule,120870,"Ahlen, KG Augustin-Wibbelt",1
BR Münster,Kreis Warendorf,Grundschule,121575,"Drensteinfurt, KG Kardinal-von-Galen",2
BR Münster,Kreis Warendorf,Grundschule,121587,"Drensteinfurt, KG Lambertus",2
BR Münster,Kreis Warendorf,Grundschule,122117,"Telgte, GG Brüder-Grimm-Schule",2
BR Münster,Kreis Warendorf,Grundschule,122129,"Telgte, GG Marienschule",3
BR Münster,Kreis Warendorf,Grundschule,122130,"Telgte, KG St. Christophorus",2
BR Münster,Kreis Warendorf,Grundschule,122142,"Sendenhorst, KG Ludgerus",1
BR Münster,Kreis Warendorf,Grundschule,122180,"Drensteinfurt, KG Rinkerode",2
BR Münster,Kreis Warendorf,Grundschule,123924,"Warendorf, EG Bodelschwinghschule",2
BR Münster,Kreis Warendorf,Grundschule,123936,"Warendorf, GG Laurentiusschule",4
BR Münster,Kreis Warendorf,Grundschule,123948,"Warendorf, KG Overbergschule",5
BR Münster,Kreis Warendorf,Grundschule,123950,"Warendorf, KG Josef",3
BR Münster,Kreis Warendorf,Grundschule,123961,"Everswinkel, KG (Verb.) am Kehlbach",3
BR Münster,Kreis Warendorf,Grundschule,123973,"Sassenberg, KG Johannes",3
BR Münster,Kreis Warendorf,Grundschule,123985,"Sassenberg, KG Wilh.-Emanuel-v.-Ketteler",3
BR Münster,Kreis Warendorf,Grundschule,123997,"Warendorf, GG Dechant-Wessing-Schule",3
BR Münster,Kreis Warendorf,Grundschule,124000,"Warendorf, KG Everwordschule",3
BR Münster,Kreis Warendorf,Grundschule,124011,"Beelen, KG Gaffelstadt",3
BR Münster,Kreis Warendorf,Grundschule,124102,"Warendorf, KG (Verb.)W.-Achtermann-Milte",2
BR Münster,Kreis Warendorf,Grundschule,124114,"Ostbevern, KG Ambrosius",3
BR Münster,Kreis Warendorf,Grundschule,151397,"Ahlen, GG Lambertischule",3
BR Münster,Kreis Warendorf,Grundschule,185346,"Telgte, GG Don-Bosco-Schule",1
BR Münster,Kreis Warendorf,Grundschule,187010,"Ahlen, GG Don-Bosco-Schule",2
BR Münster,Kreis Warendorf,Grundschule,193070,"Ostbevern, KG Franz-von-Assisi",3
BR Münster,Kreis Warendorf,Grundschule,194189,"Sassenberg, KG St.-Nikolaus",2
BR Münster,Kreis Warendorf,Grundschule,195261,"Ennigerloh, GG (Verb.) Mosaikschule",3
BR Münster,Kreis Warendorf,Hauptschule,144101,"Ahlen, KH Overbergschule",7
BR Münster,Kreis Warendorf,Hauptschule,145634,"Everswinkel,GH (RS)Verbundsch.Alverskir.",3
BR Münster,Kreis Warendorf,Sekundarschule,197178,"Drensteinfurt, SK Sendenhorster Straße",3
BR Münster,Kreis Warendorf,Sekundarschule,197180,"Sassenberg, SK Im Herxfeld",3
BR Münster,Kreis Warendorf,Sekundarschule,197944,"Telgte, SK an der Marienlinde",3
BR Münster,Kreis Warendorf,Sekundarschule,198195,"Wadersloh, SK Winkelstraße",2
BR Münster,Kreis Warendorf,Sekundarschule,198225,"Beckum, SK Windmühlenstraße",5
BR Münster,Kreis Warendorf,Sekundarschule,199965,"Ostbevern, SK Josef-Annegarn",4
BR Münster,Kreis Warendorf,Gesamtschule,100098,"Ahlen, GE Sedanstr.",6
BR Münster,Kreis Warendorf,Gesamtschule,189923,"Ahlen, GE Fritz-Winter-Gesamtschule",5
BR Münster,Kreis Warendorf,Gesamtschule,196915,"Ennigerloh, GE Ennigerloh-Beckum",4
BR Münster,Kreis Warendorf,Gesamtschule,197154,"Warendorf, GE Weiße Rose",3
BR Münster,Kreis Warendorf,Gesamtschule,198201,"Oelde, GE Bultstr.",3
BR Münster,Kreis Warendorf,Gymnasium,168026,"Ahlen, Gym Bruno-Wagler-Weg",4
BR Münster,Kreis Warendorf,Gymnasium,168038,"Beckum, Gym Albertus-Magnus",2
BR Münster,Kreis Warendorf,Gymnasium,168051,"Beckum, Gym Kopernikus",2
BR Münster,Kreis Warendorf,Gymnasium,168075,"Oelde, Gym Thomas-Morus",2
BR Münster,Kreis Warendorf,Gymnasium,168490,"Warendorf, Gym Laurentianum",1
BR Münster,Kreis Warendorf,Gymnasium,168506,"Warendorf, Gym Marien",1
BR Münster,Kreis Warendorf,Gymnasium,192326,"Telgte, Gym Maria-Sibylla-Merian",1
BR Münster,Stadt Bottrop,Grundschule,118710,"Bottrop, GG Rheinbaben",6
BR Münster,Stadt Bottrop,Grundschule,118734,"Bottrop, GG Astrid-Lindgren-Schule",2
BR Münster,Stadt Bottrop,Grundschule,118758,"Bottrop, GG Fichte",4
BR Münster,Stadt Bottrop,Grundschule,118760,"Bottrop, GG Paulschule",6
BR Münster,Stadt Bottrop,Grundschule,118783,"Bottrop, EG Albert-Schweitzer-Schule",9
BR Münster,Stadt Bottrop,Grundschule,118795,"Bottrop, KG Richard-Wagner",1
BR Münster,Stadt Bottrop,Grundschule,118813,"Bottrop, GG Fürstenbergschule",4
BR Münster,Stadt Bottrop,Grundschule,118825,"Bottrop, GG (Verb.) Welheim",7
BR Münster,Stadt Bottrop,Grundschule,118837,"Bottrop, KG Droste-Hülshoff",5
BR Münster,Stadt Bottrop,Grundschule,118849,"Bottrop, GG (Verb.) Schillerschule",6
BR Münster,Stadt Bottrop,Grundschule,118850,"Bottrop, KG Nikolaus-Groß",6
BR Münster,Stadt Bottrop,Grundschule,118862,"Bottrop, KG Konrad",2
BR Münster,Stadt Bottrop,Grundschule,118898,"Bottrop, KG Cyriakus",8
BR Münster,Stadt Bottrop,Grundschule,122348,"Bottrop, GG (Verb.) Gregor./Marienschule",1
BR Münster,Stadt Bottrop,Grundschule,122373,"Bottrop, KG Grafenwald",1
BR Münster,Stadt Bottrop,Grundschule,122385,"Bottrop, KG (Verb.) Johannesschule",2
BR Münster,Stadt Bottrop,Grundschule,183519,"Bottrop, GG Ludgerusschule",2
BR Münster,Stadt Bottrop,Grundschule,183520,"Bottrop, GG Vonderort",3
BR Münster,Stadt Bottrop,Hauptschule,143273,"Bottrop, GH Welheim",8
BR Münster,Stadt Bottrop,Realschule,161093,"Bottrop, RS Gustav-Heinemann",5
BR Münster,Stadt Bottrop,Realschule,161100,"Bottrop, RS Marie-Curie",7
BR Münster,Stadt Bottrop,Realschule,194451,"Bottrop, RS August-Everding",3
BR Münster,Stadt Bottrop,Sekundarschule,199590,"Bottrop, SK Kirchhellen",3
BR Münster,Stadt Bottrop,Gesamtschule,189017,"Bottrop, GE Janusz-Korczak",8
BR Münster,Stadt Bottrop,Gesamtschule,190846,"Bottrop, GE Willy-Brandt",5
BR Münster,Stadt Bottrop,Gymnasium,167691,"Bottrop, Gym Josef-Albers",3
BR Münster,Stadt Bottrop,Gymnasium,167708,"Bottrop, Gym Heinrich-Heine",2
BR Münster,Stadt Bottrop,Gymnasium,167710,"Bottrop, Gym Vestisches",1
BR Münster,Stadt Gelsenkirchen,Grundschule,100135,"Gelsenkirchen, GG an der Ebersteinstraße",8
BR Münster,Stadt Gelsenkirchen,Grundschule,118928,"Gelsenkirchen,GG(Verb.)Marschallstrasse",9
BR Münster,Stadt Gelsenkirchen,Grundschule,118930,"Gelsenkirchen, GG Gutenbergschule",5
BR Münster,Stadt Gelsenkirchen,Grundschule,118941,"Gelsenkirchen, GG Beckeradschule",6
BR Münster,Stadt Gelsenkirchen,Grundschule,118953,"Gelsenkirchen, GG Albert-Schweitzer-Str.",3
BR Münster,Stadt Gelsenkirchen,Grundschule,118965,"Gelsenkirchen, EG Martin-Luther-Schule",2
BR Münster,Stadt Gelsenkirchen,Grundschule,118990,"Gelsenkirchen, KG Im Emscherbruch",1
BR Münster,Stadt Gelsenkirchen,Grundschule,119027,"Gelsenkirchen, GG Haverkamp",6
BR Münster,Stadt Gelsenkirchen,Grundschule,119039,"Gelsenkirchen, GG Turmschule",8
BR Münster,Stadt Gelsenkirchen,Grundschule,119064,"Gelsenkirchen, GG Lindenschule",4
BR Münster,Stadt Gelsenkirchen,Grundschule,119076,"Gelsenkirchen, GG Martinschule",9
BR Münster,Stadt Gelsenkirchen,Grundschule,119088,"Gelsenkirchen, KG Barbaraschule",2
BR Münster,Stadt Gelsenkirchen,Grundschule,119090,"Gelsenkirchen, GG Velsenschule",3
BR Münster,Stadt Gelsenkirchen,Grundschule,119106,"Gelsenkirchen, KG an der Sandstr.",2
BR Münster,Stadt Gelsenkirchen,Grundschule,119118,"Gelsenkirchen, GG Leythe-Schule",5
BR Münster,Stadt Gelsenkirchen,Grundschule,119120,"Gelsenkirchen, GG Pfefferackerschule",3
BR Münster,Stadt Gelsenkirchen,Grundschule,119131,"Gelsenkirchen, GG Mechtenbergschule",6
BR Münster,Stadt Gelsenkirchen,Grundschule,119143,"Gelsenkirchen, GG Bülseschule",2
BR Münster,Stadt Gelsenkirchen,Grundschule,119155,"Gelsenkirchen, GG Fersenbruch",6
BR Münster,Stadt Gelsenkirchen,Grundschule,119167,"Gelsenkirchen, GG Schule an der Erzbahn",7
BR Münster,Stadt Gelsenkirchen,Grundschule,119180,"Gelsenkirchen,GG Schalker Regenbogensch.",9
BR Münster,Stadt Gelsenkirchen,Grundschule,119192,"Gelsenkirchen, GG Hohenfriedberger Str.",9
BR Münster,Stadt Gelsenkirchen,Grundschule,119222,"Gelsenkirchen, GG (Verb.) am Lanferbach",4
BR Münster,Stadt Gelsenkirchen,Grundschule,119234,"Gelsenkirchen, GG am Haidekamp",4
BR Münster,Stadt Gelsenkirchen,Grundschule,119246,"Gelsenkirchen, GG Friedrich-Grillo",8
